x_cm,y_cm,reachable,state_class,left_solution_count,right_solution_count,combo_count,sample_branch,left_theta1_deg,left_theta2_deg,right_theta1_deg,right_theta2_deg
6.0,10.0,0,0,2,0,0,none,,,,
7.0,10.0,1,3,2,2,4,L_up-R_up,-159.826,140.967,-168.541,15.359
8.0,10.0,1,3,2,2,4,L_up-R_up,-153.651,139.963,-177.147,32.699
9.0,10.0,1,3,2,2,4,L_up-R_up,-147.497,138.59,-182.333,43.68
10.0,10.0,1,3,2,2,4,L_up-R_up,-141.451,136.879,-186.308,52.456
11.0,10.0,1,3,2,2,4,L_up-R_up,-135.577,134.858,-189.584,60.0
12.0,10.0,1,3,2,2,4,L_up-R_up,-129.914,132.558,-192.379,66.728
13.0,10.0,1,3,2,2,4,L_up-R_up,-124.48,130.005,-194.805,72.864
14.0,10.0,1,3,2,2,4,L_up-R_up,-119.277,127.222,-196.927,78.541
15.0,10.0,1,3,2,2,4,L_up-R_up,-114.295,124.229,-198.786,83.849
16.0,10.0,1,3,2,2,4,L_up-R_up,-109.519,121.039,-200.404,88.849
17.0,10.0,1,3,2,2,4,L_up-R_up,-104.927,117.664,-201.797,93.583
18.0,10.0,1,3,2,2,4,L_up-R_up,-100.497,114.11,-202.968,98.084
19.0,10.0,1,3,2,2,4,L_up-R_up,-96.204,110.378,-203.919,102.374
20.0,10.0,1,3,2,2,4,L_up-R_up,-92.023,106.468,-204.643,106.468
21.0,10.0,1,3,2,2,4,L_up-R_up,-87.93,102.374,-205.128,110.378
22.0,10.0,1,3,2,2,4,L_up-R_up,-83.9,98.084,-205.36,114.11
23.0,10.0,1,3,2,2,4,L_up-R_up,-79.906,93.583,-205.316,117.664
24.0,10.0,1,3,2,2,4,L_up-R_up,-75.921,88.849,-204.972,121.039
25.0,10.0,1,3,2,2,4,L_up-R_up,-71.916,83.849,-204.295,124.229
26.0,10.0,1,3,2,2,4,L_up-R_up,-67.854,78.541,-203.251,127.222
27.0,10.0,1,3,2,2,4,L_up-R_up,-63.693,72.864,-201.8,130.005
28.0,10.0,1,3,2,2,4,L_up-R_up,-59.376,66.728,-199.898,132.558
29.0,10.0,1,3,2,2,4,L_up-R_up,-54.824,60.0,-197.505,134.858
30.0,10.0,1,3,2,2,4,L_up-R_up,-49.91,52.456,-194.581,136.879
31.0,10.0,1,3,2,2,4,L_up-R_up,-44.408,43.68,-191.1,138.59
32.0,10.0,1,3,2,2,4,L_up-R_up,-37.793,32.699,-187.05,139.963
33.0,10.0,1,3,2,2,4,L_up-R_up,-27.848,15.359,-182.446,140.967
34.0,10.0,0,0,0,2,0,none,,,,
35.0,10.0,0,0,0,2,0,none,,,,
36.0,10.0,0,0,0,2,0,none,,,,
37.0,10.0,0,0,0,2,0,none,,,,
38.0,10.0,0,0,0,2,0,none,,,,
39.0,10.0,0,0,0,2,0,none,,,,
40.0,10.0,0,0,0,2,0,none,,,,
0.0,11.0,0,0,2,0,0,none,,,,
1.0,11.0,0,0,2,0,0,none,,,,
2.0,11.0,0,0,2,0,0,none,,,,
3.0,11.0,0,0,2,0,0,none,,,,
4.0,11.0,0,0,2,0,0,none,,,,
5.0,11.0,0,0,2,0,0,none,,,,
6.0,11.0,0,0,2,0,0,none,,,,
7.0,11.0,1,3,2,2,4,L_up-R_up,-161.914,145.004,-174.35,22.798
8.0,11.0,1,3,2,2,4,L_up-R_up,-155.08,143.904,-181.319,36.955
9.0,11.0,1,3,2,2,4,L_up-R_up,-148.327,142.411,-186.117,47.094
10.0,11.0,1,3,2,2,4,L_up-R_up,-141.764,140.563,-189.939,55.461
11.0,11.0,1,3,2,2,4,L_up-R_up,-135.462,138.397,-193.157,62.768
12.0,11.0,1,3,2,2,4,L_up-R_up,-129.459,135.951,-195.944,69.349
13.0,11.0,1,3,2,2,4,L_up-R_up,-123.765,133.257,-198.395,75.39
14.0,11.0,1,3,2,2,4,L_up-R_up,-118.369,130.34,-200.566,81.011
15.0,11.0,1,3,2,2,4,L_up-R_up,-113.251,127.222,-202.492,86.289
16.0,11.0,1,3,2,2,4,L_up-R_up,-108.384,123.92,-204.193,91.279
17.0,11.0,1,3,2,2,4,L_up-R_up,-103.738,120.444,-205.682,96.022
18.0,11.0,1,3,2,2,4,L_up-R_up,-99.28,116.801,-206.963,100.547
19.0,11.0,1,3,2,2,4,L_up-R_up,-94.983,112.993,-208.034,104.874
20.0,11.0,1,3,2,2,4,L_up-R_up,-90.815,109.02,-208.888,109.02
21.0,11.0,1,3,2,2,4,L_up-R_up,-86.749,104.874,-209.512,112.993
22.0,11.0,1,3,2,2,4,L_up-R_up,-82.757,100.547,-209.89,116.801
23.0,11.0,1,3,2,2,4,L_up-R_up,-78.812,96.022,-209.998,120.444
24.0,11.0,1,3,2,2,4,L_up-R_up,-74.886,91.279,-209.805,123.92
25.0,11.0,1,3,2,2,4,L_up-R_up,-70.947,86.289,-209.277,127.222
26.0,11.0,1,3,2,2,4,L_up-R_up,-66.963,81.011,-208.369,130.34
27.0,11.0,1,3,2,2,4,L_up-R_up,-62.893,75.39,-207.032,133.257
28.0,11.0,1,3,2,2,4,L_up-R_up,-58.686,69.349,-205.209,135.951
29.0,11.0,1,3,2,2,4,L_up-R_up,-54.269,62.768,-202.842,138.397
30.0,11.0,1,3,2,2,4,L_up-R_up,-49.537,55.461,-199.873,140.563
31.0,11.0,1,3,2,2,4,L_up-R_up,-44.304,47.094,-196.252,142.411
32.0,11.0,1,3,2,2,4,L_up-R_up,-38.189,36.955,-191.95,143.904
33.0,11.0,1,3,2,2,4,L_up-R_up,-29.988,22.798,-186.971,145.004
34.0,11.0,0,0,0,2,0,none,,,,
35.0,11.0,0,0,0,2,0,none,,,,
36.0,11.0,0,0,0,2,0,none,,,,
37.0,11.0,0,0,0,2,0,none,,,,
38.0,11.0,0,0,0,2,0,none,,,,
39.0,11.0,0,0,0,2,0,none,,,,
40.0,11.0,0,0,0,2,0,none,,,,
0.0,12.0,0,0,2,0,0,none,,,,
1.0,12.0,0,0,2,0,0,none,,,,
2.0,12.0,0,0,2,0,0,none,,,,
3.0,12.0,0,0,2,0,0,none,,,,
4.0,12.0,0,0,2,0,0,none,,,,
5.0,12.0,0,0,2,0,0,none,,,,
6.0,12.0,0,0,2,0,0,none,,,,
7.0,12.0,1,3,2,2,4,L_up-R_up,-163.978,148.997,-178.943,27.88
8.0,12.0,1,3,2,2,4,L_up-R_up,-156.329,147.777,-185.119,40.433
9.0,12.0,1,3,2,2,4,L_up-R_up,-148.854,146.135,-189.675,49.995
10.0,12.0,1,3,2,2,4,L_up-R_up,-141.692,144.122,-193.405,58.061
11.0,12.0,1,3,2,2,4,L_up-R_up,-134.917,141.787,-196.6,65.188
12.0,12.0,1,3,2,2,4,L_up-R_up,-128.557,139.174,-199.404,71.655
13.0,12.0,1,3,2,2,4,L_up-R_up,-122.605,136.32,-201.9,77.626
14.0,12.0,1,3,2,2,4,L_up-R_up,-117.032,133.257,-204.136,83.206
15.0,12.0,1,3,2,2,4,L_up-R_up,-111.8,130.005,-206.145,88.465
16.0,12.0,1,3,2,2,4,L_up-R_up,-106.867,126.583,-207.944,93.455
17.0,12.0,1,3,2,2,4,L_up-R_up,-102.19,123.0,-209.546,98.213
18.0,12.0,1,3,2,2,4,L_up-R_up,-97.731,119.264,-210.953,102.767
19.0,12.0,1,3,2,2,4,L_up-R_up,-93.451,115.377,-212.164,107.136
20.0,12.0,1,3,2,2,4,L_up-R_up,-89.316,111.336,-213.171,111.336
21.0,12.0,1,3,2,2,4,L_up-R_up,-85.294,107.136,-213.961,115.377
22.0,12.0,1,3,2,2,4,L_up-R_up,-81.355,102.767,-214.516,119.264
23.0,12.0,1,3,2,2,4,L_up-R_up,-77.471,98.213,-214.81,123.0
24.0,12.0,1,3,2,2,4,L_up-R_up,-73.612,93.455,-214.812,126.583
25.0,12.0,1,3,2,2,4,L_up-R_up,-69.747,88.465,-214.48,130.005
26.0,12.0,1,3,2,2,4,L_up-R_up,-65.845,83.206,-213.765,133.257
27.0,12.0,1,3,2,2,4,L_up-R_up,-61.866,77.626,-212.605,136.32
28.0,12.0,1,3,2,2,4,L_up-R_up,-57.762,71.655,-210.929,139.174
29.0,12.0,1,3,2,2,4,L_up-R_up,-53.47,65.188,-208.657,141.787
30.0,12.0,1,3,2,2,4,L_up-R_up,-48.894,58.061,-205.702,144.122
31.0,12.0,1,3,2,2,4,L_up-R_up,-43.881,49.995,-201.985,146.135
32.0,12.0,1,3,2,2,4,L_up-R_up,-38.127,40.433,-197.441,147.777
33.0,12.0,1,3,2,2,4,L_up-R_up,-30.833,27.88,-192.051,148.997
34.0,12.0,0,0,0,2,0,none,,,,
35.0,12.0,0,0,0,2,0,none,,,,
36.0,12.0,0,0,0,2,0,none,,,,
37.0,12.0,0,0,0,2,0,none,,,,
38.0,12.0,0,0,0,2,0,none,,,,
39.0,12.0,0,0,0,2,0,none,,,,
40.0,12.0,0,0,0,2,0,none,,,,
0.0,13.0,0,0,2,0,0,none,,,,
1.0,13.0,0,0,2,0,0,none,,,,
2.0,13.0,0,0,2,0,0,none,,,,
3.0,13.0,0,0,2,0,0,none,,,,
4.0,13.0,0,0,2,0,0,none,,,,
5.0,13.0,0,0,2,0,0,none,,,,
6.0,13.0,1,3,2,2,4,L_up-R_up,-174.765,153.808,-172.9,12.129
7.0,13.0,1,3,2,2,4,L_up-R_up,-166.023,152.952,-182.919,31.74
8.0,13.0,1,3,2,2,4,L_up-R_up,-157.339,151.578,-188.636,43.308
9.0,13.0,1,3,2,2,4,L_up-R_up,-148.986,149.75,-193.041,52.456
10.0,13.0,1,3,2,2,4,L_up-R_up,-141.13,147.538,-196.723,60.295
11.0,13.0,1,3,2,2,4,L_up-R_up,-133.841,145.004,-199.922,67.284
12.0,13.0,1,3,2,2,4,L_up-R_up,-127.12,142.202,-202.764,73.665
13.0,13.0,1,3,2,2,4,L_up-R_up,-120.929,139.174,-205.32,79.583
14.0,13.0,1,3,2,2,4,L_up-R_up,-115.209,135.951,-207.636,85.134
15.0,13.0,1,3,2,2,4,L_up-R_up,-109.898,132.558,-209.741,90.384
16.0,13.0,1,3,2,2,4,L_up-R_up,-104.935,129.011,-211.654,95.379
17.0,13.0,1,3,2,2,4,L_up-R_up,-100.263,125.319,-213.383,100.157
18.0,13.0,1,3,2,2,4,L_up-R_up,-95.832,121.488,-214.933,104.742
19.0,13.0,1,3,2,2,4,L_up-R_up,-91.597,117.52,-216.303,109.155
20.0,13.0,1,3,2,2,4,L_up-R_up,-87.519,113.411,-217.485,113.411
21.0,13.0,1,3,2,2,4,L_up-R_up,-83.562,109.155,-218.467,117.52
22.0,13.0,1,3,2,2,4,L_up-R_up,-79.694,104.742,-219.23,121.488
23.0,13.0,1,3,2,2,4,L_up-R_up,-75.884,100.157,-219.75,125.319
24.0,13.0,1,3,2,2,4,L_up-R_up,-72.103,95.379,-219.993,129.011
25.0,13.0,1,3,2,2,4,L_up-R_up,-68.322,90.384,-219.914,132.558
26.0,13.0,1,3,2,2,4,L_up-R_up,-64.506,85.134,-219.459,135.951
27.0,13.0,1,3,2,2,4,L_up-R_up,-60.62,79.583,-218.557,139.174
28.0,13.0,1,3,2,2,4,L_up-R_up,-56.619,73.665,-217.12,142.202
29.0,13.0,1,3,2,2,4,L_up-R_up,-52.442,67.284,-215.044,145.004
30.0,13.0,1,3,2,2,4,L_up-R_up,-48.007,60.295,-212.206,147.538
31.0,13.0,1,3,2,2,4,L_up-R_up,-43.177,52.456,-208.476,149.75
32.0,13.0,1,3,2,2,4,L_up-R_up,-37.705,43.308,-203.736,151.578
33.0,13.0,1,3,2,2,4,L_up-R_up,-30.992,31.74,-197.913,152.952
34.0,13.0,1,3,2,2,4,L_up-R_up,-20.041,12.129,-191.025,153.808
35.0,13.0,0,0,0,2,0,none,,,,
36.0,13.0,0,0,0,2,0,none,,,,
37.0,13.0,0,0,0,2,0,none,,,,
38.0,13.0,0,0,0,2,0,none,,,,
39.0,13.0,0,0,0,2,0,none,,,,
40.0,13.0,0,0,0,2,0,none,,,,
0.0,14.0,0,0,2,0,0,none,,,,
1.0,14.0,0,0,2,0,0,none,,,,
2.0,14.0,0,0,2,0,0,none,,,,
3.0,14.0,0,0,2,0,0,none,,,,
4.0,14.0,0,0,2,0,0,none,,,,
5.0,14.0,0,0,2,0,0,none,,,,
6.0,14.0,1,3,2,2,4,L_up-R_up,-178.299,157.871,-178.15,18.439
7.0,14.0,1,3,2,2,4,L_up-R_up,-168.05,156.874,-186.487,34.772
8.0,14.0,1,3,2,2,4,L_up-R_up,-158.015,155.296,-191.92,45.68
9.0,14.0,1,3,2,2,4,L_up-R_up,-148.581,153.234,-196.235,54.524
10.0,14.0,1,3,2,2,4,L_up-R_up,-139.932,150.782,-199.903,62.192
11.0,14.0,1,3,2,2,4,L_up-R_up,-132.105,148.018,-203.128,69.075
12.0,14.0,1,3,2,2,4,L_up-R_up,-125.044,145.004,-206.023,75.39
13.0,14.0,1,3,2,2,4,L_up-R_up,-118.657,141.787,-208.654,81.27
14.0,14.0,1,3,2,2,4,L_up-R_up,-112.842,138.397,-211.063,86.801
15.0,14.0,1,3,2,2,4,L_up-R_up,-107.505,134.858,-213.276,92.047
16.0,14.0,1,3,2,2,4,L_up-R_up,-102.56,131.184,-215.314,97.052
17.0,14.0,1,3,2,2,4,L_up-R_up,-97.936,127.383,-217.184,101.85
18.0,14.0,1,3,2,2,4,L_up-R_up,-93.571,123.459,-218.893,106.468
19.0,14.0,1,3,2,2,4,L_up-R_up,-89.414,119.411,-220.439,110.925
20.0,14.0,1,3,2,2,4,L_up-R_up,-85.42,115.235,-221.817,115.235
21.0,14.0,1,3,2,2,4,L_up-R_up,-81.551,110.925,-223.017,119.411
22.0,14.0,1,3,2,2,4,L_up-R_up,-77.773,106.468,-224.021,123.459
23.0,14.0,1,3,2,2,4,L_up-R_up,-74.054,101.85,-224.806,127.383
24.0,14.0,1,3,2,2,4,L_up-R_up,-70.365,97.052,-225.339,131.184
25.0,14.0,1,3,2,2,4,L_up-R_up,-66.675,92.047,-225.577,134.858
26.0,14.0,1,3,2,2,4,L_up-R_up,-62.953,86.801,-225.462,138.397
27.0,14.0,1,3,2,2,4,L_up-R_up,-59.164,81.27,-224.917,141.787
28.0,14.0,1,3,2,2,4,L_up-R_up,-55.265,75.39,-223.841,145.004
29.0,14.0,1,3,2,2,4,L_up-R_up,-51.201,69.075,-222.105,148.018
30.0,14.0,1,3,2,2,4,L_up-R_up,-46.894,62.192,-219.544,150.782
31.0,14.0,1,3,2,2,4,L_up-R_up,-42.224,54.524,-215.961,153.234
32.0,14.0,1,3,2,2,4,L_up-R_up,-36.977,45.68,-211.146,155.296
33.0,14.0,1,3,2,2,4,L_up-R_up,-30.677,34.772,-204.92,156.874
34.0,14.0,1,3,2,2,4,L_up-R_up,-21.529,18.439,-197.223,157.871
35.0,14.0,0,0,0,2,0,none,,,,
36.0,14.0,0,0,0,2,0,none,,,,
37.0,14.0,0,0,0,2,0,none,,,,
38.0,14.0,0,0,0,2,0,none,,,,
39.0,14.0,0,0,0,2,0,none,,,,
40.0,14.0,0,0,0,2,0,none,,,,
0.0,15.0,0,0,2,0,0,none,,,,
1.0,15.0,0,0,2,0,0,none,,,,
2.0,15.0,0,0,2,0,0,none,,,,
3.0,15.0,0,0,2,0,0,none,,,,
4.0,15.0,0,0,2,0,0,none,,,,
5.0,15.0,0,0,2,0,0,none,,,,
6.0,15.0,1,3,2,2,4,L_up-R_up,-182.467,161.97,-182.209,22.466
7.0,15.0,1,3,2,2,4,L_up-R_up,-170.063,160.769,-189.743,37.167
8.0,15.0,1,3,2,2,4,L_up-R_up,-158.2,158.913,-195.001,47.615
9.0,15.0,1,3,2,2,4,L_up-R_up,-147.424,156.55,-199.272,56.234
10.0,15.0,1,3,2,2,4,L_up-R_up,-137.895,153.808,-202.95,63.771
11.0,15.0,1,3,2,2,4,L_up-R_up,-129.544,150.782,-206.22,70.574
12.0,15.0,1,3,2,2,4,L_up-R_up,-122.206,147.538,-209.182,76.84
13.0,15.0,1,3,2,2,4,L_up-R_up,-115.702,144.122,-211.898,82.69
14.0,15.0,1,3,2,2,4,L_up-R_up,-109.873,140.563,-214.409,88.209
15.0,15.0,1,3,2,2,4,L_up-R_up,-104.581,136.879,-216.742,93.455
16.0,15.0,1,3,2,2,4,L_up-R_up,-99.718,133.081,-218.914,98.472
17.0,15.0,1,3,2,2,4,L_up-R_up,-95.195,129.175,-220.938,103.292
18.0,15.0,1,3,2,2,4,L_up-R_up,-90.942,125.162,-222.818,107.941
19.0,15.0,1,3,2,2,4,L_up-R_up,-86.899,121.039,-224.557,112.439
20.0,15.0,1,3,2,2,4,L_up-R_up,-83.02,116.801,-226.15,116.801
21.0,15.0,1,3,2,2,4,L_up-R_up,-79.265,112.439,-227.591,121.039
22.0,15.0,1,3,2,2,4,L_up-R_up,-75.597,107.941,-228.866,125.162
23.0,15.0,1,3,2,2,4,L_up-R_up,-71.986,103.292,-229.956,129.175
24.0,15.0,1,3,2,2,4,L_up-R_up,-68.401,98.472,-230.83,133.081
25.0,15.0,1,3,2,2,4,L_up-R_up,-64.814,93.455,-231.451,136.879
26.0,15.0,1,3,2,2,4,L_up-R_up,-61.194,88.209,-231.764,140.563
27.0,15.0,1,3,2,2,4,L_up-R_up,-57.507,82.69,-231.692,144.122
28.0,15.0,1,3,2,2,4,L_up-R_up,-53.711,76.84,-231.13,147.538
29.0,15.0,1,3,2,2,4,L_up-R_up,-49.756,70.574,-229.932,150.782
30.0,15.0,1,3,2,2,4,L_up-R_up,-45.57,63.771,-227.895,153.808
31.0,15.0,1,3,2,2,4,L_up-R_up,-41.043,56.234,-224.743,156.55
32.0,15.0,1,3,2,2,4,L_up-R_up,-35.984,47.615,-220.127,158.913
33.0,15.0,1,3,2,2,4,L_up-R_up,-29.992,37.167,-213.666,160.769
34.0,15.0,1,3,2,2,4,L_up-R_up,-21.774,22.466,-205.087,161.97
35.0,15.0,0,0,0,2,0,none,,,,
36.0,15.0,0,0,0,2,0,none,,,,
37.0,15.0,0,0,0,2,0,none,,,,
38.0,15.0,0,0,0,2,0,none,,,,
39.0,15.0,0,0,0,2,0,none,,,,
40.0,15.0,0,0,0,2,0,none,,,,
0.0,16.0,0,0,2,0,0,none,,,,
1.0,16.0,0,0,2,0,0,none,,,,
2.0,16.0,0,0,2,0,0,none,,,,
3.0,16.0,0,0,2,0,0,none,,,,
4.0,16.0,0,0,2,0,0,none,,,,
5.0,16.0,0,0,2,0,0,none,,,,
6.0,16.0,1,3,2,2,4,L_up-R_up,-187.832,166.164,-185.659,25.309
7.0,16.0,1,3,2,2,4,L_up-R_up,-172.064,164.641,-192.74,39.033
8.0,16.0,1,3,2,2,4,L_up-R_up,-157.608,162.388,-197.897,49.155
9.0,16.0,1,3,2,2,4,L_up-R_up,-145.182,159.636,-202.157,57.608
10.0,16.0,1,3,2,2,4,L_up-R_up,-134.743,156.55,-205.867,65.047
11.0,16.0,1,3,2,2,4,L_up-R_up,-125.961,153.234,-209.195,71.79
12.0,16.0,1,3,2,2,4,L_up-R_up,-118.476,149.75,-212.235,78.019
13.0,16.0,1,3,2,2,4,L_up-R_up,-111.985,146.135,-215.046,83.849
14.0,16.0,1,3,2,2,4,L_up-R_up,-106.252,142.411,-217.668,89.361
15.0,16.0,1,3,2,2,4,L_up-R_up,-101.1,138.59,-220.127,94.609
16.0,16.0,1,3,2,2,4,L_up-R_up,-96.395,134.678,-222.444,99.637
17.0,16.0,1,3,2,2,4,L_up-R_up,-92.035,130.676,-224.629,104.478
18.0,16.0,1,3,2,2,4,L_up-R_up,-87.942,126.583,-226.692,109.155
19.0,16.0,1,3,2,2,4,L_up-R_up,-84.055,122.392,-228.636,113.69
20.0,16.0,1,3,2,2,4,L_up-R_up,-80.324,118.098,-230.461,118.098
21.0,16.0,1,3,2,2,4,L_up-R_up,-76.708,113.69,-232.164,122.392
22.0,16.0,1,3,2,2,4,L_up-R_up,-73.173,109.155,-233.736,126.583
23.0,16.0,1,3,2,2,4,L_up-R_up,-69.687,104.478,-235.165,130.676
24.0,16.0,1,3,2,2,4,L_up-R_up,-66.221,99.637,-236.428,134.678
25.0,16.0,1,3,2,2,4,L_up-R_up,-62.747,94.609,-237.497,138.59
26.0,16.0,1,3,2,2,4,L_up-R_up,-59.236,89.361,-238.327,142.411
27.0,16.0,1,3,2,2,4,L_up-R_up,-55.656,83.849,-238.854,146.135
28.0,16.0,1,3,2,2,4,L_up-R_up,-51.966,78.019,-238.986,149.75
29.0,16.0,1,3,2,2,4,L_up-R_up,-48.12,71.79,-238.581,153.234
30.0,16.0,1,3,2,2,4,L_up-R_up,-44.048,65.047,-237.424,156.55
31.0,16.0,1,3,2,2,4,L_up-R_up,-39.649,57.608,-235.182,159.636
32.0,16.0,1,3,2,2,4,L_up-R_up,-34.751,49.155,-231.347,162.388
33.0,16.0,1,3,2,2,4,L_up-R_up,-29.0,39.033,-225.194,164.641
34.0,16.0,1,3,2,2,4,L_up-R_up,-21.365,25.309,-215.904,166.164
35.0,16.0,0,0,0,2,0,none,,,,
36.0,16.0,0,0,0,2,0,none,,,,
37.0,16.0,0,0,0,2,0,none,,,,
38.0,16.0,0,0,0,2,0,none,,,,
39.0,16.0,0,0,0,2,0,none,,,,
40.0,16.0,0,0,0,2,0,none,,,,
0.0,17.0,0,0,2,0,0,none,,,,
1.0,17.0,0,0,2,0,0,none,,,,
2.0,17.0,0,0,2,0,0,none,,,,
3.0,17.0,0,0,2,0,0,none,,,,
4.0,17.0,0,0,2,0,0,none,,,,
5.0,17.0,0,0,2,0,0,none,,,,
6.0,17.0,1,3,2,2,4,L_up-R_up,-195.946,170.612,-188.686,27.328
7.0,17.0,1,3,2,2,4,L_up-R_up,-174.056,168.496,-195.508,40.433
8.0,17.0,1,3,2,2,4,L_up-R_up,-155.705,165.638,-200.618,50.328
9.0,17.0,1,3,2,2,4,L_up-R_up,-141.347,162.388,-204.894,58.662
10.0,17.0,1,3,2,2,4,L_up-R_up,-130.127,158.913,-208.653,66.031
11.0,17.0,1,3,2,2,4,L_up-R_up,-121.146,155.296,-212.05,72.73
12.0,17.0,1,3,2,2,4,L_up-R_up,-113.736,151.578,-215.177,78.933
13.0,17.0,1,3,2,2,4,L_up-R_up,-107.441,147.777,-218.09,84.749
14.0,17.0,1,3,2,2,4,L_up-R_up,-101.95,143.904,-220.829,90.256
15.0,17.0,1,3,2,2,4,L_up-R_up,-97.05,139.963,-223.421,95.508
16.0,17.0,1,3,2,2,4,L_up-R_up,-92.589,135.951,-225.887,100.547
17.0,17.0,1,3,2,2,4,L_up-R_up,-88.46,131.868,-228.241,105.404
18.0,17.0,1,3,2,2,4,L_up-R_up,-84.581,127.706,-230.494,110.106
19.0,17.0,1,3,2,2,4,L_up-R_up,-80.891,123.459,-232.653,114.671
20.0,17.0,1,3,2,2,4,L_up-R_up,-77.341,119.118,-234.721,119.118
21.0,17.0,1,3,2,2,4,L_up-R_up,-73.892,114.671,-236.701,123.459
22.0,17.0,1,3,2,2,4,L_up-R_up,-70.51,110.106,-238.592,127.706
23.0,17.0,1,3,2,2,4,L_up-R_up,-67.166,105.404,-240.387,131.868
24.0,17.0,1,3,2,2,4,L_up-R_up,-63.833,100.547,-242.079,135.951
25.0,17.0,1,3,2,2,4,L_up-R_up,-60.483,95.508,-243.651,139.963
26.0,17.0,1,3,2,2,4,L_up-R_up,-57.089,90.256,-245.08,143.904
27.0,17.0,1,3,2,2,4,L_up-R_up,-53.62,84.749,-246.329,147.777
28.0,17.0,1,3,2,2,4,L_up-R_up,-50.039,78.933,-247.339,151.578
29.0,17.0,1,3,2,2,4,L_up-R_up,-46.3,72.73,-248.015,155.296
30.0,17.0,1,3,2,2,4,L_up-R_up,-42.338,66.031,-248.2,158.913
31.0,17.0,1,3,2,2,4,L_up-R_up,-38.058,58.662,-247.608,162.388
32.0,17.0,1,3,2,2,4,L_up-R_up,-33.298,50.328,-245.705,165.638
33.0,17.0,1,3,2,2,4,L_up-R_up,-27.739,40.433,-241.436,168.496
34.0,17.0,1,3,2,2,4,L_up-R_up,-20.499,27.328,-232.816,170.612
35.0,17.0,0,0,0,2,0,none,,,,
36.0,17.0,0,0,0,2,0,none,,,,
37.0,17.0,0,0,0,2,0,none,,,,
38.0,17.0,0,0,0,2,0,none,,,,
39.0,17.0,0,0,0,2,0,none,,,,
40.0,17.0,0,0,0,2,0,none,,,,
0.0,18.0,0,0,2,0,0,none,,,,
1.0,18.0,0,0,2,0,0,none,,,,
2.0,18.0,0,0,2,0,0,none,,,,
3.0,18.0,0,0,2,0,0,none,,,,
4.0,18.0,0,0,2,0,0,none,,,,
5.0,18.0,0,0,1,0,0,none,,,,
6.0,18.0,1,3,2,2,4,L_up-R_up,-214.892,176.171,-191.376,28.69
7.0,18.0,1,3,2,2,4,L_up-R_up,-176.041,172.338,-198.063,41.41
8.0,18.0,1,3,2,2,4,L_up-R_up,-151.436,168.496,-203.168,51.154
9.0,18.0,1,3,2,2,4,L_up-R_up,-135.194,164.641,-207.483,59.408
10.0,18.0,1,3,2,2,4,L_up-R_up,-123.666,160.769,-211.304,66.728
11.0,18.0,1,3,2,2,4,L_up-R_up,-114.92,156.874,-214.78,73.398
12.0,18.0,1,3,2,2,4,L_up-R_up,-107.913,152.952,-218.0,79.583
13.0,18.0,1,3,2,2,4,L_up-R_up,-102.051,148.997,-221.021,85.391
14.0,18.0,1,3,2,2,4,L_up-R_up,-96.971,145.004,-223.881,90.895
15.0,18.0,1,3,2,2,4,L_up-R_up,-92.446,140.967,-226.61,96.151
16.0,18.0,1,3,2,2,4,L_up-R_up,-88.321,136.879,-229.23,101.198
17.0,18.0,1,3,2,2,4,L_up-R_up,-84.491,132.732,-231.756,106.068
18.0,18.0,1,3,2,2,4,L_up-R_up,-80.878,128.519,-234.203,110.788
19.0,18.0,1,3,2,2,4,L_up-R_up,-77.425,124.229,-236.581,115.377
20.0,18.0,1,3,2,2,4,L_up-R_up,-74.088,119.852,-238.899,119.852
21.0,18.0,1,3,2,2,4,L_up-R_up,-70.831,115.377,-241.165,124.229
22.0,18.0,1,3,2,2,4,L_up-R_up,-67.622,110.788,-243.386,128.519
23.0,18.0,1,3,2,2,4,L_up-R_up,-64.436,106.068,-245.566,132.732
24.0,18.0,1,3,2,2,4,L_up-R_up,-61.248,101.198,-247.711,136.879
25.0,18.0,1,3,2,2,4,L_up-R_up,-58.032,96.151,-249.826,140.967
26.0,18.0,1,3,2,2,4,L_up-R_up,-54.762,90.895,-251.914,145.004
27.0,18.0,1,3,2,2,4,L_up-R_up,-51.41,85.391,-253.978,148.997
28.0,18.0,1,3,2,2,4,L_up-R_up,-47.94,79.583,-256.023,152.952
29.0,18.0,1,3,2,2,4,L_up-R_up,-44.308,73.398,-258.05,156.874
30.0,18.0,1,3,2,2,4,L_up-R_up,-40.452,66.728,-260.063,160.769
31.0,18.0,1,3,2,2,4,L_up-R_up,-36.28,59.408,-262.064,164.641
32.0,18.0,1,3,2,2,4,L_up-R_up,-31.641,51.154,-264.056,168.496
33.0,18.0,1,3,2,2,4,L_up-R_up,-26.234,41.41,-266.041,172.338
34.0,18.0,1,3,2,2,4,L_up-R_up,-19.267,28.69,-268.022,176.171
35.0,18.0,0,0,0,1,0,none,,,,
36.0,18.0,0,0,0,2,0,none,,,,
37.0,18.0,0,0,0,2,0,none,,,,
38.0,18.0,0,0,0,2,0,none,,,,
39.0,18.0,0,0,0,2,0,none,,,,
40.0,18.0,0,0,0,2,0,none,,,,
0.0,19.0,0,0,2,0,0,none,,,,
1.0,19.0,0,0,2,0,0,none,,,,
2.0,19.0,0,0,2,0,0,none,,,,
3.0,19.0,0,0,2,0,0,none,,,,
