x_cm,y_cm,reachable,state_class,left_solution_count,right_solution_count,combo_count,sample_branch,left_theta1_deg,left_theta2_deg,right_theta1_deg,right_theta2_deg
15.0,17.0,1,3,2,2,4,L_up-R_up,-91.569,149.74,-231.098,119.258
16.0,17.0,1,3,2,2,4,L_up-R_up,-88.694,146.877,-232.284,122.514
17.0,17.0,1,3,2,2,4,L_up-R_up,-86.023,143.974,-233.395,125.715
18.0,17.0,1,3,2,2,4,L_up-R_up,-83.511,141.032,-234.425,128.866
19.0,17.0,1,3,2,2,4,L_up-R_up,-81.121,138.052,-235.366,131.971
20.0,17.0,1,3,2,2,4,L_up-R_up,-78.826,135.032,-236.206,135.032
21.0,17.0,1,3,2,2,4,L_up-R_up,-76.605,131.971,-236.931,138.052
22.0,17.0,1,3,2,2,4,L_up-R_up,-74.441,128.866,-237.522,141.032
23.0,17.0,1,3,2,2,4,L_up-R_up,-72.32,125.715,-237.951,143.974
24.0,17.0,1,3,2,2,4,L_up-R_up,-70.229,122.514,-238.183,146.877
25.0,17.0,1,3,2,2,4,L_up-R_up,-68.16,119.258,-238.171,149.74
26.0,17.0,1,3,2,2,4,L_up-R_up,-66.102,115.944,-237.845,152.561
27.0,17.0,1,3,2,2,4,L_up-R_up,-64.048,112.566,-237.111,155.333
28.0,17.0,1,3,2,2,4,L_up-R_up,-61.99,109.117,-235.826,158.048
29.0,17.0,1,3,2,2,4,L_up-R_up,-59.92,105.59,-233.781,160.691
30.0,17.0,1,3,2,2,4,L_up-R_up,-57.831,101.976,-230.654,163.236
31.0,17.0,1,3,2,2,4,L_up-R_up,-55.714,98.265,-225.949,165.638
32.0,17.0,1,3,2,2,4,L_up-R_up,-53.563,94.445,-218.911,167.823
33.0,17.0,1,3,2,2,4,L_up-R_up,-51.366,90.501,-208.518,169.657
34.0,17.0,1,3,2,2,4,L_up-R_up,-49.114,86.417,-193.901,170.931
35.0,17.0,1,3,2,2,4,L_up-R_up,-46.795,82.169,-175.699,171.398
36.0,17.0,1,3,2,2,4,L_up-R_up,-44.393,77.731,-157.031,170.931
37.0,17.0,1,3,2,2,4,L_up-R_up,-41.889,73.067,-141.138,169.657
38.0,17.0,1,3,2,2,4,L_up-R_up,-39.259,68.13,-128.911,167.823
39.0,17.0,1,3,2,2,4,L_up-R_up,-36.47,62.855,-119.689,165.638
40.0,17.0,1,3,2,2,4,L_up-R_up,-33.472,57.146,-112.582,163.236
0.0,18.0,1,3,2,2,4,L_up-R_up,-240.461,164.526,-205.515,57.571
1.0,18.0,1,3,2,2,4,L_up-R_up,-237.016,167.161,-208.262,63.256
2.0,18.0,1,3,2,2,4,L_up-R_up,-231.138,169.657,-210.79,68.515
3.0,18.0,1,3,2,2,4,L_up-R_up,-220.945,171.89,-213.144,73.441
4.0,18.0,1,3,2,2,4,L_up-R_up,-203.36,173.591,-215.357,78.097
5.0,18.0,1,3,2,2,4,L_up-R_up,-177.134,174.268,-217.451,82.53
6.0,18.0,1,3,2,2,4,L_up-R_up,-150.23,173.591,-219.443,86.775
7.0,18.0,1,3,2,2,4,L_up-R_up,-130.945,171.89,-221.344,90.859
8.0,18.0,1,3,2,2,4,L_up-R_up,-118.518,169.657,-223.166,94.804
9.0,18.0,1,3,2,2,4,L_up-R_up,-110.146,167.161,-224.915,98.627
10.0,18.0,1,3,2,2,4,L_up-R_up,-104.064,164.526,-226.597,102.342
11.0,18.0,1,3,2,2,4,L_up-R_up,-99.338,161.805,-228.217,105.962
12.0,18.0,1,3,2,2,4,L_up-R_up,-95.459,159.027,-229.779,109.497
13.0,18.0,1,3,2,2,4,L_up-R_up,-92.139,156.206,-231.283,112.954
14.0,18.0,1,3,2,2,4,L_up-R_up,-89.203,153.348,-232.731,116.343
15.0,18.0,1,3,2,2,4,L_up-R_up,-86.539,150.459,-234.124,119.67
16.0,18.0,1,3,2,2,4,L_up-R_up,-84.074,147.538,-235.461,122.939
17.0,18.0,1,3,2,2,4,L_up-R_up,-81.756,144.587,-236.738,126.157
18.0,18.0,1,3,2,2,4,L_up-R_up,-79.549,141.605,-237.954,129.327
19.0,18.0,1,3,2,2,4,L_up-R_up,-77.425,138.59,-239.102,132.454
20.0,18.0,1,3,2,2,4,L_up-R_up,-75.365,135.541,-240.176,135.541
21.0,18.0,1,3,2,2,4,L_up-R_up,-73.352,132.454,-241.165,138.59
22.0,18.0,1,3,2,2,4,L_up-R_up,-71.374,129.327,-242.056,141.605
23.0,18.0,1,3,2,2,4,L_up-R_up,-69.419,126.157,-242.831,144.587
24.0,18.0,1,3,2,2,4,L_up-R_up,-67.479,122.939,-243.464,147.538
25.0,18.0,1,3,2,2,4,L_up-R_up,-65.545,119.67,-243.919,150.459
26.0,18.0,1,3,2,2,4,L_up-R_up,-63.612,116.343,-244.145,153.348
27.0,18.0,1,3,2,2,4,L_up-R_up,-61.672,112.954,-244.067,156.206
28.0,18.0,1,3,2,2,4,L_up-R_up,-59.718,109.497,-243.568,159.027
29.0,18.0,1,3,2,2,4,L_up-R_up,-57.745,105.962,-242.468,161.805
30.0,18.0,1,3,2,2,4,L_up-R_up,-55.745,102.342,-240.461,164.526
31.0,18.0,1,3,2,2,4,L_up-R_up,-53.712,98.627,-237.016,167.161
32.0,18.0,1,3,2,2,4,L_up-R_up,-51.638,94.804,-231.138,169.657
33.0,18.0,1,3,2,2,4,L_up-R_up,-49.515,90.859,-220.945,171.89
34.0,18.0,1,3,2,2,4,L_up-R_up,-47.333,86.775,-203.36,173.591
35.0,18.0,1,3,2,2,4,L_up-R_up,-45.079,82.53,-177.134,174.268
36.0,18.0,1,3,2,2,4,L_up-R_up,-42.74,78.097,-150.23,173.591
37.0,18.0,1,3,2,2,4,L_up-R_up,-40.297,73.441,-130.945,171.89
38.0,18.0,1,3,2,2,4,L_up-R_up,-37.726,68.515,-118.518,169.657
39.0,18.0,1,3,2,2,4,L_up-R_up,-34.995,63.256,-110.146,167.161
40.0,18.0,1,3,2,2,4,L_up-R_up,-32.056,57.571,-104.064,164.526
0.0,19.0,1,3,2,2,4,L_up-R_up,-251.366,165.353,-207.276,57.825
1.0,19.0,1,3,2,2,4,L_up-R_up,-250.047,168.167,-210.064,63.497
2.0,19.0,1,3,2,2,4,L_up-R_up,-247.031,170.931,-212.637,68.746
3.0,19.0,1,3,2,2,4,L_up-R_up,-240.23,173.591,-215.043,73.665
4.0,19.0,1,3,2,2,4,L_up-R_up,-222.974,175.948,-217.311,78.317
5.0,19.0,1,3,2,2,4,L_up-R_up,-178.567,177.135,-219.464,82.747
6.0,19.0,1,3,2,2,4,L_up-R_up,-132.974,175.948,-221.52,86.991
7.0,19.0,1,3,2,2,4,L_up-R_up,-113.36,173.591,-223.492,91.074
8.0,19.0,1,3,2,2,4,L_up-R_up,-103.901,170.931,-225.389,95.02
9.0,19.0,1,3,2,2,4,L_up-R_up,-98.12,168.167,-227.22,98.844
10.0,19.0,1,3,2,2,4,L_up-R_up,-93.986,165.353,-228.991,102.562
11.0,19.0,1,3,2,2,4,L_up-R_up,-90.715,162.506,-230.707,106.186
12.0,19.0,1,3,2,2,4,L_up-R_up,-87.948,159.636,-232.373,109.725
13.0,19.0,1,3,2,2,4,L_up-R_up,-85.497,156.744,-233.991,113.188
14.0,19.0,1,3,2,2,4,L_up-R_up,-83.256,153.831,-235.565,116.583
15.0,19.0,1,3,2,2,4,L_up-R_up,-81.159,150.897,-237.096,119.917
16.0,19.0,1,3,2,2,4,L_up-R_up,-79.165,147.941,-238.585,123.196
17.0,19.0,1,3,2,2,4,L_up-R_up,-77.244,144.96,-240.032,126.424
18.0,19.0,1,3,2,2,4,L_up-R_up,-75.375,141.952,-241.436,129.606
19.0,19.0,1,3,2,2,4,L_up-R_up,-73.544,138.916,-242.797,132.746
20.0,19.0,1,3,2,2,4,L_up-R_up,-71.738,135.848,-244.11,135.848
21.0,19.0,1,3,2,2,4,L_up-R_up,-69.949,132.746,-245.373,138.916
22.0,19.0,1,3,2,2,4,L_up-R_up,-68.169,129.606,-246.578,141.952
23.0,19.0,1,3,2,2,4,L_up-R_up,-66.392,126.424,-247.716,144.96
24.0,19.0,1,3,2,2,4,L_up-R_up,-64.611,123.196,-248.776,147.941
25.0,19.0,1,3,2,2,4,L_up-R_up,-62.821,119.917,-249.738,150.897
26.0,19.0,1,3,2,2,4,L_up-R_up,-61.018,116.583,-250.575,153.831
27.0,19.0,1,3,2,2,4,L_up-R_up,-59.197,113.188,-251.247,156.744
28.0,19.0,1,3,2,2,4,L_up-R_up,-57.352,109.725,-251.688,159.636
29.0,19.0,1,3,2,2,4,L_up-R_up,-55.479,106.186,-251.791,162.506
30.0,19.0,1,3,2,2,4,L_up-R_up,-53.572,102.562,-251.366,165.353
31.0,19.0,1,3,2,2,4,L_up-R_up,-51.625,98.844,-250.047,168.167
32.0,19.0,1,3,2,2,4,L_up-R_up,-49.631,95.02,-247.031,170.931
33.0,19.0,1,3,2,2,4,L_up-R_up,-47.583,91.074,-240.23,173.591
34.0,19.0,1,3,2,2,4,L_up-R_up,-45.47,86.991,-222.974,175.948
35.0,19.0,1,3,2,2,4,L_up-R_up,-43.283,82.747,-178.567,177.135
36.0,19.0,1,3,2,2,4,L_up-R_up,-41.006,78.317,-132.974,175.948
37.0,19.0,1,3,2,2,4,L_up-R_up,-38.622,73.665,-113.36,173.591
38.0,19.0,1,3,2,2,4,L_up-R_up,-36.109,68.746,-103.901,170.931
39.0,19.0,1,3,2,2,4,L_up-R_up,-33.433,63.497,-98.12,168.167
40.0,19.0,1,3,2,2,4,L_up-R_up,-30.549,57.825,-93.986,165.353
0.0,20.0,1,3,2,2,4,L_up-R_up,97.181,165.638,151.045,57.91
1.0,20.0,1,3,2,2,4,L_up-R_up,95.739,168.522,148.212,63.577
2.0,20.0,1,3,2,2,4,L_up-R_up,94.301,171.398,145.588,68.823
3.0,20.0,1,3,2,2,4,L_up-R_up,92.866,174.268,143.13,73.74
4.0,20.0,1,3,2,2,4,L_up-R_up,91.433,177.135,140.805,78.39
5.0,20.0,1,2,1,2,2,L_up-R_up,0.0,180.0,138.59,82.819
6.0,20.0,1,3,2,2,4,L_up-R_up,-88.567,177.135,136.469,87.062
7.0,20.0,1,3,2,2,4,L_up-R_up,-87.134,174.268,134.427,91.146
8.0,20.0,1,3,2,2,4,L_up-R_up,-85.699,171.398,132.454,95.092
9.0,20.0,1,3,2,2,4,L_up-R_up,-84.261,168.522,130.542,98.917
10.0,20.0,1,3,2,2,4,L_up-R_up,-82.819,165.638,128.682,102.636
11.0,20.0,1,3,2,2,4,L_up-R_up,-81.373,162.746,126.87,106.26
12.0,20.0,1,3,2,2,4,L_up-R_up,-79.921,159.843,125.1,109.801
13.0,20.0,1,3,2,2,4,L_up-R_up,-78.463,156.926,123.367,113.266
14.0,20.0,1,3,2,2,4,L_up-R_up,-76.997,153.994,121.668,116.664
15.0,20.0,1,3,2,2,4,L_up-R_up,-75.522,151.045,120.0,120.0
16.0,20.0,1,3,2,2,4,L_up-R_up,-74.038,148.076,118.359,123.281
17.0,20.0,1,3,2,2,4,L_up-R_up,-72.542,145.085,116.744,126.513
18.0,20.0,1,3,2,2,4,L_up-R_up,-71.034,142.069,115.151,129.699
19.0,20.0,1,3,2,2,4,L_up-R_up,-69.513,139.025,113.578,132.844
20.0,20.0,1,3,2,2,4,L_up-R_up,-67.976,135.951,112.024,135.951
21.0,20.0,1,3,2,2,4,L_up-R_up,-66.422,132.844,110.487,139.025
22.0,20.0,1,3,2,2,4,L_up-R_up,-64.849,129.699,108.966,142.069
23.0,20.0,1,3,2,2,4,L_up-R_up,-63.256,126.513,107.458,145.085
24.0,20.0,1,3,2,2,4,L_up-R_up,-61.641,123.281,105.962,148.076
25.0,20.0,1,3,2,2,4,L_up-R_up,-60.0,120.0,104.478,151.045
26.0,20.0,1,3,2,2,4,L_up-R_up,-58.332,116.664,103.003,153.994
27.0,20.0,1,3,2,2,4,L_up-R_up,-56.633,113.266,101.537,156.926
28.0,20.0,1,3,2,2,4,L_up-R_up,-54.9,109.801,100.079,159.843
29.0,20.0,1,3,2,2,4,L_up-R_up,-53.13,106.26,98.627,162.746
30.0,20.0,1,3,2,2,4,L_up-R_up,-51.318,102.636,97.181,165.638
31.0,20.0,1,3,2,2,4,L_up-R_up,-49.458,98.917,95.739,168.522
32.0,20.0,1,3,2,2,4,L_up-R_up,-47.546,95.092,94.301,171.398
33.0,20.0,1,3,2,2,4,L_up-R_up,-45.573,91.146,92.866,174.268
34.0,20.0,1,3,2,2,4,L_up-R_up,-43.531,87.062,91.433,177.135
35.0,20.0,1,2,2,1,2,L_up-R_up,-41.41,82.819,0.0,180.0
36.0,20.0,1,3,2,2,4,L_up-R_up,-39.195,78.39,-88.567,177.135
37.0,20.0,1,3,2,2,4,L_up-R_up,-36.87,73.74,-87.134,174.268
38.0,20.0,1,3,2,2,4,L_up-R_up,-34.412,68.823,-85.699,171.398
39.0,20.0,1,3,2,2,4,L_up-R_up,-31.788,63.577,-84.261,168.522
40.0,20.0,1,3,2,2,4,L_up-R_up,-28.955,57.91,-82.819,165.638
0.0,21.0,1,3,2,2,4,L_up-R_up,86.014,165.353,149.451,57.825
1.0,21.0,1,3,2,2,4,L_up-R_up,81.88,168.167,146.567,63.497
2.0,21.0,1,3,2,2,4,L_up-R_up,76.099,170.931,143.891,68.746
3.0,21.0,1,3,2,2,4,L_up-R_up,66.64,173.591,141.378,73.665
4.0,21.0,1,3,2,2,4,L_up-R_up,47.026,175.948,138.994,78.317
5.0,21.0,1,3,2,2,4,L_up-R_up,1.433,177.135,136.717,82.747
6.0,21.0,1,3,2,2,4,L_up-R_up,-42.974,175.948,134.53,86.991
7.0,21.0,1,3,2,2,4,L_up-R_up,-60.23,173.591,132.417,91.074
8.0,21.0,1,3,2,2,4,L_up-R_up,-67.031,170.931,130.369,95.02
9.0,21.0,1,3,2,2,4,L_up-R_up,-70.047,168.167,128.375,98.844
10.0,21.0,1,3,2,2,4,L_up-R_up,-71.366,165.353,126.428,102.562
11.0,21.0,1,3,2,2,4,L_up-R_up,-71.791,162.506,124.521,106.186
12.0,21.0,1,3,2,2,4,L_up-R_up,-71.688,159.636,122.648,109.725
13.0,21.0,1,3,2,2,4,L_up-R_up,-71.247,156.744,120.803,113.188
14.0,21.0,1,3,2,2,4,L_up-R_up,-70.575,153.831,118.982,116.583
15.0,21.0,1,3,2,2,4,L_up-R_up,-69.738,150.897,117.179,119.917
16.0,21.0,1,3,2,2,4,L_up-R_up,-68.776,147.941,115.389,123.196
17.0,21.0,1,3,2,2,4,L_up-R_up,-67.716,144.96,113.608,126.424
18.0,21.0,1,3,2,2,4,L_up-R_up,-66.578,141.952,111.831,129.606
19.0,21.0,1,3,2,2,4,L_up-R_up,-65.373,138.916,110.051,132.746
20.0,21.0,1,3,2,2,4,L_up-R_up,-64.11,135.848,108.262,135.848
21.0,21.0,1,3,2,2,4,L_up-R_up,-62.797,132.746,106.456,138.916
22.0,21.0,1,3,2,2,4,L_up-R_up,-61.436,129.606,104.625,141.952
23.0,21.0,1,3,2,2,4,L_up-R_up,-60.032,126.424,102.756,144.96
24.0,21.0,1,3,2,2,4,L_up-R_up,-58.585,123.196,100.835,147.941
25.0,21.0,1,3,2,2,4,L_up-R_up,-57.096,119.917,98.841,150.897
26.0,21.0,1,3,2,2,4,L_up-R_up,-55.565,116.583,96.744,153.831
27.0,21.0,1,3,2,2,4,L_up-R_up,-53.991,113.188,94.503,156.744
28.0,21.0,1,3,2,2,4,L_up-R_up,-52.373,109.725,92.052,159.636
29.0,21.0,1,3,2,2,4,L_up-R_up,-50.707,106.186,89.285,162.506
30.0,21.0,1,3,2,2,4,L_up-R_up,-48.991,102.562,86.014,165.353
31.0,21.0,1,3,2,2,4,L_up-R_up,-47.22,98.844,81.88,168.167
32.0,21.0,1,3,2,2,4,L_up-R_up,-45.389,95.02,76.099,170.931
33.0,21.0,1,3,2,2,4,L_up-R_up,-43.492,91.074,66.64,173.591
34.0,21.0,1,3,2,2,4,L_up-R_up,-41.52,86.991,47.026,175.948
35.0,21.0,1,3,2,2,4,L_up-R_up,-39.464,82.747,1.433,177.135
36.0,21.0,1,3,2,2,4,L_up-R_up,-37.311,78.317,-42.974,175.948
37.0,21.0,1,3,2,2,4,L_up-R_up,-35.043,73.665,-60.23,173.591
38.0,21.0,1,3,2,2,4,L_up-R_up,-32.637,68.746,-67.031,170.931
39.0,21.0,1,3,2,2,4,L_up-R_up,-30.064,63.497,-70.047,168.167
40.0,21.0,1,3,2,2,4,L_up-R_up,-27.276,57.825,-71.366,165.353
0.0,22.0,1,3,2,2,4,L_up-R_up,75.936,164.526,147.944,57.571
1.0,22.0,1,3,2,2,4,L_up-R_up,69.854,167.161,145.005,63.256
2.0,22.0,1,3,2,2,4,L_up-R_up,61.482,169.657,142.274,68.515
3.0,22.0,1,3,2,2,4,L_up-R_up,49.055,171.89,139.703,73.441
4.0,22.0,1,3,2,2,4,L_up-R_up,29.77,173.591,137.26,78.097
5.0,22.0,1,3,2,2,4,L_up-R_up,2.866,174.268,134.921,82.53
6.0,22.0,1,3,2,2,4,L_up-R_up,-23.36,173.591,132.667,86.775
7.0,22.0,1,3,2,2,4,L_up-R_up,-40.945,171.89,130.485,90.859
8.0,22.0,1,3,2,2,4,L_up-R_up,-51.138,169.657,128.362,94.804
9.0,22.0,1,3,2,2,4,L_up-R_up,-57.016,167.161,126.288,98.627
10.0,22.0,1,3,2,2,4,L_up-R_up,-60.461,164.526,124.255,102.342
11.0,22.0,1,3,2,2,4,L_up-R_up,-62.468,161.805,122.255,105.962
12.0,22.0,1,3,2,2,4,L_up-R_up,-63.568,159.027,120.282,109.497
13.0,22.0,1,3,2,2,4,L_up-R_up,-64.067,156.206,118.328,112.954
14.0,22.0,1,3,2,2,4,L_up-R_up,-64.145,153.348,116.388,116.343
15.0,22.0,1,3,2,2,4,L_up-R_up,-63.919,150.459,114.455,119.67
16.0,22.0,1,3,2,2,4,L_up-R_up,-63.464,147.538,112.521,122.939
17.0,22.0,1,3,2,2,4,L_up-R_up,-62.831,144.587,110.581,126.157
18.0,22.0,1,3,2,2,4,L_up-R_up,-62.056,141.605,108.626,129.327
19.0,22.0,1,3,2,2,4,L_up-R_up,-61.165,138.59,106.648,132.454
20.0,22.0,1,3,2,2,4,L_up-R_up,-60.176,135.541,104.635,135.541
21.0,22.0,1,3,2,2,4,L_up-R_up,-59.102,132.454,102.575,138.59
22.0,22.0,1,3,2,2,4,L_up-R_up,-57.954,129.327,100.451,141.605
23.0,22.0,1,3,2,2,4,L_up-R_up,-56.738,126.157,98.244,144.587
24.0,22.0,1,3,2,2,4,L_up-R_up,-55.461,122.939,95.926,147.538
25.0,22.0,1,3,2,2,4,L_up-R_up,-54.124,119.67,93.461,150.459
26.0,22.0,1,3,2,2,4,L_up-R_up,-52.731,116.343,90.797,153.348
27.0,22.0,1,3,2,2,4,L_up-R_up,-51.283,112.954,87.861,156.206
28.0,22.0,1,3,2,2,4,L_up-R_up,-49.779,109.497,84.541,159.027
29.0,22.0,1,3,2,2,4,L_up-R_up,-48.217,105.962,80.662,161.805
30.0,22.0,1,3,2,2,4,L_up-R_up,-46.597,102.342,75.936,164.526
31.0,22.0,1,3,2,2,4,L_up-R_up,-44.915,98.627,69.854,167.161
32.0,22.0,1,3,2,2,4,L_up-R_up,-43.166,94.804,61.482,169.657
33.0,22.0,1,3,2,2,4,L_up-R_up,-41.344,90.859,49.055,171.89
34.0,22.0,1,3,2,2,4,L_up-R_up,-39.443,86.775,29.77,173.591
35.0,22.0,1,3,2,2,4,L_up-R_up,-37.451,82.53,2.866,174.268
36.0,22.0,1,3,2,2,4,L_up-R_up,-35.357,78.097,-23.36,173.591
37.0,22.0,1,3,2,2,4,L_up-R_up,-33.144,73.441,-40.945,171.89
38.0,22.0,1,3,2,2,4,L_up-R_up,-30.79,68.515,-51.138,169.657
39.0,22.0,1,3,2,2,4,L_up-R_up,-28.262,63.256,-57.016,167.161
40.0,22.0,1,3,2,2,4,L_up-R_up,-25.515,57.571,-60.461,164.526
0.0,23.0,1,3,2,2,4,L_up-R_up,67.418,163.236,146.528,57.146
1.0,23.0,1,3,2,2,4,L_up-R_up,60.311,165.638,143.53,62.855
2.0,23.0,1,3,2,2,4,L_up-R_up,51.089,167.823,140.741,68.13
3.0,23.0,1,3,2,2,4,L_up-R_up,38.862,169.657,138.111,73.067
4.0,23.0,1,3,2,2,4,L_up-R_up,22.969,170.931,135.607,77.731
5.0,23.0,1,3,2,2,4,L_up-R_up,4.301,171.398,133.205,82.169
6.0,23.0,1,3,2,2,4,L_up-R_up,-13.901,170.931,130.886,86.417
7.0,23.0,1,3,2,2,4,L_up-R_up,-28.518,169.657,128.634,90.501
8.0,23.0,1,3,2,2,4,L_up-R_up,-38.911,167.823,126.437,94.445
9.0,23.0,1,3,2,2,4,L_up-R_up,-45.949,165.638,124.286,98.265
10.0,23.0,1,3,2,2,4,L_up-R_up,-50.654,163.236,122.169,101.976
11.0,23.0,1,3,2,2,4,L_up-R_up,-53.781,160.691,120.08,105.59
12.0,23.0,1,3,2,2,4,L_up-R_up,-55.826,158.048,118.01,109.117
13.0,23.0,1,3,2,2,4,L_up-R_up,-57.111,155.333,115.952,112.566
14.0,23.0,1,3,2,2,4,L_up-R_up,-57.845,152.561,113.898,115.944
15.0,23.0,1,3,2,2,4,L_up-R_up,-58.171,149.74,111.84,119.258
16.0,23.0,1,3,2,2,4,L_up-R_up,-58.183,146.877,109.771,122.514
17.0,23.0,1,3,2,2,4,L_up-R_up,-57.951,143.974,107.68,125.715
18.0,23.0,1,3,2,2,4,L_up-R_up,-57.522,141.032,105.559,128.866
19.0,23.0,1,3,2,2,4,L_up-R_up,-56.931,138.052,103.395,131.971
20.0,23.0,1,3,2,2,4,L_up-R_up,-56.206,135.032,101.174,135.032
21.0,23.0,1,3,2,2,4,L_up-R_up,-55.366,131.971,98.879,138.052
22.0,23.0,1,3,2,2,4,L_up-R_up,-54.425,128.866,96.489,141.032
23.0,23.0,1,3,2,2,4,L_up-R_up,-53.395,125.715,93.977,143.974
24.0,23.0,1,3,2,2,4,L_up-R_up,-52.284,122.514,91.306,146.877
25.0,23.0,1,3,2,2,4,L_up-R_up,-51.098,119.258,88.431,149.74
26.0,23.0,1,3,2,2,4,L_up-R_up,-49.842,115.944,85.285,152.561
27.0,23.0,1,3,2,2,4,L_up-R_up,-48.518,112.566,81.777,155.333
28.0,23.0,1,3,2,2,4,L_up-R_up,-47.127,109.117,77.777,158.048
29.0,23.0,1,3,2,2,4,L_up-R_up,-45.67,105.59,73.089,160.691
30.0,23.0,1,3,2,2,4,L_up-R_up,-44.145,101.976,67.418,163.236
31.0,23.0,1,3,2,2,4,L_up-R_up,-42.551,98.265,60.311,165.638
32.0,23.0,1,3,2,2,4,L_up-R_up,-40.882,94.445,51.089,167.823
33.0,23.0,1,3,2,2,4,L_up-R_up,-39.135,90.501,38.862,169.657
34.0,23.0,1,3,2,2,4,L_up-R_up,-37.302,86.417,22.969,170.931
35.0,23.0,1,3,2,2,4,L_up-R_up,-35.374,82.169,4.301,171.398
36.0,23.0,1,3,2,2,4,L_up-R_up,-33.338,77.731,-13.901,170.931
37.0,23.0,1,3,2,2,4,L_up-R_up,-31.178,73.067,-28.518,169.657
38.0,23.0,1,3,2,2,4,L_up-R_up,-28.871,68.13,-38.911,167.823
39.0,23.0,1,3,2,2,4,L_up-R_up,-26.385,62.855,-45.949,165.638
40.0,23.0,1,3,2,2,4,L_up-R_up,-23.674,57.146,-50.654,163.236
0.0,24.0,1,3,2,2,4,L_up-R_up,60.552,161.577,145.207,56.547
1.0,24.0,1,3,2,2,4,L_up-R_up,53.13,163.74,142.145,62.29
2.0,24.0,1,3,2,2,4,L_up-R_up,44.051,165.638,139.294,67.589
3.0,24.0,1,3,2,2,4,L_up-R_up,32.984,167.161,136.604,72.542
4.0,24.0,1,3,2,2,4,L_up-R_up,19.953,168.167,134.039,77.218
5.0,24.0,1,3,2,2,4,L_up-R_up,5.739,168.522,131.574,81.663
6.0,24.0,1,3,2,2,4,L_up-R_up,-8.12,168.167,129.19,85.914
7.0,24.0,1,3,2,2,4,L_up-R_up,-20.146,167.161,126.87,90.0
8.0,24.0,1,3,2,2,4,L_up-R_up,-29.689,165.638,124.602,93.942
9.0,24.0,1,3,2,2,4,L_up-R_up,-36.87,163.74,122.375,97.759
10.0,24.0,1,3,2,2,4,L_up-R_up,-42.129,161.577,120.178,101.464
11.0,24.0,1,3,2,2,4,L_up-R_up,-45.924,159.228,118.003,105.07
12.0,24.0,1,3,2,2,4,L_up-R_up,-48.627,156.744,115.841,108.587
13.0,24.0,1,3,2,2,4,L_up-R_up,-50.514,154.158,113.683,112.024
14.0,24.0,1,3,2,2,4,L_up-R_up,-51.783,151.492,111.522,115.388
15.0,24.0,1,3,2,2,4,L_up-R_up,-52.578,148.76,109.347,118.685
16.0,24.0,1,3,2,2,4,L_up-R_up,-53.002,145.971,107.151,121.921
17.0,24.0,1,3,2,2,4,L_up-R_up,-53.13,143.13,104.921,125.1
18.0,24.0,1,3,2,2,4,L_up-R_up,-53.018,140.242,102.647,128.225
19.0,24.0,1,3,2,2,4,L_up-R_up,-52.708,137.307,100.314,131.3
20.0,24.0,1,3,2,2,4,L_up-R_up,-52.232,134.327,97.905,134.327
21.0,24.0,1,3,2,2,4,L_up-R_up,-51.614,131.3,95.401,137.307
22.0,24.0,1,3,2,2,4,L_up-R_up,-50.872,128.225,92.776,140.242
23.0,24.0,1,3,2,2,4,L_up-R_up,-50.021,125.1,90.0,143.13
24.0,24.0,1,3,2,2,4,L_up-R_up,-49.072,121.921,87.032,145.971
25.0,24.0,1,3,2,2,4,L_up-R_up,-48.033,118.685,83.819,148.76
26.0,24.0,1,3,2,2,4,L_up-R_up,-46.91,115.388,80.292,151.492
27.0,24.0,1,3,2,2,4,L_up-R_up,-45.707,112.024,76.356,154.158
28.0,24.0,1,3,2,2,4,L_up-R_up,-44.428,108.587,71.883,156.744
29.0,24.0,1,3,2,2,4,L_up-R_up,-43.073,105.07,66.696,159.228
30.0,24.0,1,3,2,2,4,L_up-R_up,-41.642,101.464,60.552,161.577
31.0,24.0,1,3,2,2,4,L_up-R_up,-40.133,97.759,53.13,163.74
32.0,24.0,1,3,2,2,4,L_up-R_up,-38.544,93.942,44.051,165.638
33.0,24.0,1,3,2,2,4,L_up-R_up,-36.87,90.0,32.984,167.161
34.0,24.0,1,3,2,2,4,L_up-R_up,-35.104,85.914,19.953,168.167
35.0,24.0,1,3,2,2,4,L_up-R_up,-33.237,81.663,5.739,168.522
36.0,24.0,1,3,2,2,4,L_up-R_up,-31.256,77.218,-8.12,168.167
37.0,24.0,1,3,2,2,4,L_up-R_up,-29.146,72.542,-20.146,167.161
38.0,24.0,1,3,2,2,4,L_up-R_up,-26.883,67.589,-29.689,165.638
39.0,24.0,1,3,2,2,4,L_up-R_up,-24.435,62.29,-36.87,163.74
40.0,24.0,1,3,2,2,4,L_up-R_up,-21.754,56.547,-42.129,161.577
0.0,25.0,1,3,2,2,4,L_up-R_up,55.182,159.636,143.984,55.771
1.0,25.0,1,3,2,2,4,L_up-R_up,47.871,161.577,140.854,61.559
2.0,25.0,1,3,2,2,4,L_up-R_up,39.346,163.236,137.939,66.89
3.0,25.0,1,3,2,2,4,L_up-R_up,29.539,164.526,135.187,71.865
4.0,25.0,1,3,2,2,4,L_up-R_up,18.634,165.353,132.56,76.556
5.0,25.0,1,3,2,2,4,L_up-R_up,7.181,165.638,130.032,81.011
6.0,25.0,1,3,2,2,4,L_up-R_up,-3.986,165.353,127.584,85.268
7.0,25.0,1,3,2,2,4,L_up-R_up,-14.064,164.526,125.198,89.355
