x_cm,y_cm,reachable,state_class,left_solution_count,right_solution_count,combo_count,sample_branch,left_theta1_deg,left_theta2_deg,right_theta1_deg,right_theta2_deg
34.0,18.0,1,3,2,2,4,L_up-R_up,-12.424,98.589,11.103,132.737
35.0,18.0,1,3,2,2,4,L_up-R_up,-12.203,95.913,8.437,132.077
36.0,18.0,1,3,2,2,4,L_up-R_up,-11.876,93.143,5.925,131.28
37.0,18.0,1,3,2,2,4,L_up-R_up,-11.445,90.271,3.575,130.349
38.0,18.0,1,3,2,2,4,L_up-R_up,-10.91,87.291,1.392,129.292
39.0,18.0,1,3,2,2,4,L_up-R_up,-10.27,84.196,-0.621,128.112
40.0,18.0,1,3,2,2,4,L_up-R_up,-9.523,80.973,-2.462,126.816
0.0,19.0,1,3,2,2,4,L_up-R_up,55.583,124.352,108.184,78.938
1.0,19.0,1,3,2,2,4,L_up-R_up,52.542,125.608,105.68,82.177
2.0,19.0,1,3,2,2,4,L_up-R_up,49.46,126.748,103.199,85.283
3.0,19.0,1,3,2,2,4,L_up-R_up,46.34,127.769,100.732,88.267
4.0,19.0,1,3,2,2,4,L_up-R_up,43.193,128.665,98.273,91.137
5.0,19.0,1,3,2,2,4,L_up-R_up,40.028,129.432,95.814,93.902
6.0,19.0,1,3,2,2,4,L_up-R_up,36.856,130.066,93.349,96.567
7.0,19.0,1,3,2,2,4,L_up-R_up,33.691,130.563,90.872,99.137
8.0,19.0,1,3,2,2,4,L_up-R_up,30.549,130.92,88.378,101.614
9.0,19.0,1,3,2,2,4,L_up-R_up,27.445,131.136,85.861,104.003
10.0,19.0,1,3,2,2,4,L_up-R_up,24.396,131.208,83.317,106.303
11.0,19.0,1,3,2,2,4,L_up-R_up,21.419,131.136,80.742,108.517
12.0,19.0,1,3,2,2,4,L_up-R_up,18.531,130.92,78.13,110.643
13.0,19.0,1,3,2,2,4,L_up-R_up,15.746,130.563,75.479,112.683
14.0,19.0,1,3,2,2,4,L_up-R_up,13.078,130.066,72.784,114.634
15.0,19.0,1,3,2,2,4,L_up-R_up,10.54,129.432,70.043,116.495
16.0,19.0,1,3,2,2,4,L_up-R_up,8.142,128.665,67.252,118.264
17.0,19.0,1,3,2,2,4,L_up-R_up,5.891,127.769,64.412,119.937
18.0,19.0,1,3,2,2,4,L_up-R_up,3.792,126.748,61.519,121.512
19.0,19.0,1,3,2,2,4,L_up-R_up,1.85,125.608,58.576,122.985
20.0,19.0,1,3,2,2,4,L_up-R_up,0.066,124.352,55.583,124.352
21.0,19.0,1,3,2,2,4,L_up-R_up,-1.561,122.985,52.542,125.608
22.0,19.0,1,3,2,2,4,L_up-R_up,-3.032,121.512,49.46,126.748
23.0,19.0,1,3,2,2,4,L_up-R_up,-4.349,119.937,46.34,127.769
24.0,19.0,1,3,2,2,4,L_up-R_up,-5.516,118.264,43.193,128.665
25.0,19.0,1,3,2,2,4,L_up-R_up,-6.538,116.495,40.028,129.432
26.0,19.0,1,3,2,2,4,L_up-R_up,-7.418,114.634,36.856,130.066
27.0,19.0,1,3,2,2,4,L_up-R_up,-8.162,112.683,33.691,130.563
28.0,19.0,1,3,2,2,4,L_up-R_up,-8.774,110.643,30.549,130.92
29.0,19.0,1,3,2,2,4,L_up-R_up,-9.258,108.517,27.445,131.136
30.0,19.0,1,3,2,2,4,L_up-R_up,-9.62,106.303,24.396,131.208
31.0,19.0,1,3,2,2,4,L_up-R_up,-9.864,104.003,21.419,131.136
32.0,19.0,1,3,2,2,4,L_up-R_up,-9.992,101.614,18.531,130.92
33.0,19.0,1,3,2,2,4,L_up-R_up,-10.009,99.137,15.746,130.563
34.0,19.0,1,3,2,2,4,L_up-R_up,-9.916,96.567,13.078,130.066
35.0,19.0,1,3,2,2,4,L_up-R_up,-9.716,93.902,10.54,129.432
36.0,19.0,1,3,2,2,4,L_up-R_up,-9.41,91.137,8.142,128.665
37.0,19.0,1,3,2,2,4,L_up-R_up,-8.999,88.267,5.891,127.769
38.0,19.0,1,3,2,2,4,L_up-R_up,-8.482,85.283,3.792,126.748
39.0,19.0,1,3,2,2,4,L_up-R_up,-7.857,82.177,1.85,125.608
40.0,19.0,1,3,2,2,4,L_up-R_up,-7.122,78.938,0.066,124.352
0.0,20.0,1,3,2,2,4,L_up-R_up,55.65,121.831,107.921,76.777
1.0,20.0,1,3,2,2,4,L_up-R_up,52.703,123.05,105.388,80.04
2.0,20.0,1,3,2,2,4,L_up-R_up,49.724,124.155,102.882,83.16
3.0,20.0,1,3,2,2,4,L_up-R_up,46.719,125.143,100.395,86.152
4.0,20.0,1,3,2,2,4,L_up-R_up,43.695,126.008,97.919,89.025
5.0,20.0,1,3,2,2,4,L_up-R_up,40.662,126.748,95.446,91.787
6.0,20.0,1,3,2,2,4,L_up-R_up,37.631,127.359,92.972,94.445
7.0,20.0,1,3,2,2,4,L_up-R_up,34.612,127.837,90.489,97.003
8.0,20.0,1,3,2,2,4,L_up-R_up,31.62,128.181,87.993,99.466
9.0,20.0,1,3,2,2,4,L_up-R_up,28.668,128.388,85.479,101.836
10.0,20.0,1,3,2,2,4,L_up-R_up,25.771,128.457,82.943,104.114
11.0,20.0,1,3,2,2,4,L_up-R_up,22.944,128.388,80.38,106.303
12.0,20.0,1,3,2,2,4,L_up-R_up,20.199,128.181,77.786,108.402
13.0,20.0,1,3,2,2,4,L_up-R_up,17.551,127.837,75.158,110.412
14.0,20.0,1,3,2,2,4,L_up-R_up,15.011,127.359,72.494,112.331
15.0,20.0,1,3,2,2,4,L_up-R_up,12.59,126.748,69.791,114.159
16.0,20.0,1,3,2,2,4,L_up-R_up,10.297,126.008,67.046,115.892
17.0,20.0,1,3,2,2,4,L_up-R_up,8.139,125.143,64.26,117.529
18.0,20.0,1,3,2,2,4,L_up-R_up,6.121,124.155,61.431,119.066
19.0,20.0,1,3,2,2,4,L_up-R_up,4.247,123.05,58.56,120.502
20.0,20.0,1,3,2,2,4,L_up-R_up,2.52,121.831,55.65,121.831
21.0,20.0,1,3,2,2,4,L_up-R_up,0.938,120.502,52.703,123.05
22.0,20.0,1,3,2,2,4,L_up-R_up,-0.497,119.066,49.724,124.155
23.0,20.0,1,3,2,2,4,L_up-R_up,-1.788,117.529,46.719,125.143
24.0,20.0,1,3,2,2,4,L_up-R_up,-2.938,115.892,43.695,126.008
25.0,20.0,1,3,2,2,4,L_up-R_up,-3.949,114.159,40.662,126.748
26.0,20.0,1,3,2,2,4,L_up-R_up,-4.825,112.331,37.631,127.359
27.0,20.0,1,3,2,2,4,L_up-R_up,-5.571,110.412,34.612,127.837
28.0,20.0,1,3,2,2,4,L_up-R_up,-6.188,108.402,31.62,128.181
29.0,20.0,1,3,2,2,4,L_up-R_up,-6.683,106.303,28.668,128.388
30.0,20.0,1,3,2,2,4,L_up-R_up,-7.057,104.114,25.771,128.457
31.0,20.0,1,3,2,2,4,L_up-R_up,-7.315,101.836,22.944,128.388
32.0,20.0,1,3,2,2,4,L_up-R_up,-7.459,99.466,20.199,128.181
33.0,20.0,1,3,2,2,4,L_up-R_up,-7.493,97.003,17.551,127.837
34.0,20.0,1,3,2,2,4,L_up-R_up,-7.417,94.445,15.011,127.359
35.0,20.0,1,3,2,2,4,L_up-R_up,-7.234,91.787,12.59,126.748
36.0,20.0,1,3,2,2,4,L_up-R_up,-6.944,89.025,10.297,126.008
37.0,20.0,1,3,2,2,4,L_up-R_up,-6.547,86.152,8.139,125.143
38.0,20.0,1,3,2,2,4,L_up-R_up,-6.042,83.16,6.121,124.155
39.0,20.0,1,3,2,2,4,L_up-R_up,-5.428,80.04,4.247,123.05
40.0,20.0,1,3,2,2,4,L_up-R_up,-4.699,76.777,2.52,121.831
0.0,21.0,1,3,2,2,4,L_up-R_up,55.837,119.252,107.765,74.485
1.0,21.0,1,3,2,2,4,L_up-R_up,52.979,120.439,105.202,77.777
2.0,21.0,1,3,2,2,4,L_up-R_up,50.098,121.512,102.671,80.918
3.0,21.0,1,3,2,2,4,L_up-R_up,47.2,122.47,100.163,83.923
4.0,21.0,1,3,2,2,4,L_up-R_up,44.291,123.309,97.671,86.803
5.0,21.0,1,3,2,2,4,L_up-R_up,41.38,124.024,95.186,89.567
6.0,21.0,1,3,2,2,4,L_up-R_up,38.477,124.615,92.704,92.221
7.0,21.0,1,3,2,2,4,L_up-R_up,35.592,125.076,90.217,94.771
8.0,21.0,1,3,2,2,4,L_up-R_up,32.736,125.408,87.721,97.222
9.0,21.0,1,3,2,2,4,L_up-R_up,29.923,125.608,85.212,99.576
10.0,21.0,1,3,2,2,4,L_up-R_up,27.163,125.674,82.685,101.836
11.0,21.0,1,3,2,2,4,L_up-R_up,24.47,125.608,80.136,104.003
12.0,21.0,1,3,2,2,4,L_up-R_up,21.856,125.408,77.563,106.078
13.0,21.0,1,3,2,2,4,L_up-R_up,19.332,125.076,74.961,108.06
14.0,21.0,1,3,2,2,4,L_up-R_up,16.908,124.615,72.329,109.951
15.0,21.0,1,3,2,2,4,L_up-R_up,14.595,124.024,69.664,111.747
16.0,21.0,1,3,2,2,4,L_up-R_up,12.4,123.309,66.966,113.448
17.0,21.0,1,3,2,2,4,L_up-R_up,10.33,122.47,64.233,115.052
18.0,21.0,1,3,2,2,4,L_up-R_up,8.389,121.512,61.467,116.556
19.0,21.0,1,3,2,2,4,L_up-R_up,6.582,120.439,58.667,117.957
20.0,21.0,1,3,2,2,4,L_up-R_up,4.91,119.252,55.837,119.252
21.0,21.0,1,3,2,2,4,L_up-R_up,3.376,117.957,52.979,120.439
22.0,21.0,1,3,2,2,4,L_up-R_up,1.977,116.556,50.098,121.512
23.0,21.0,1,3,2,2,4,L_up-R_up,0.715,115.052,47.2,122.47
24.0,21.0,1,3,2,2,4,L_up-R_up,-0.414,113.448,44.291,123.309
25.0,21.0,1,3,2,2,4,L_up-R_up,-1.411,111.747,41.38,124.024
26.0,21.0,1,3,2,2,4,L_up-R_up,-2.279,109.951,38.477,124.615
27.0,21.0,1,3,2,2,4,L_up-R_up,-3.021,108.06,35.592,125.076
28.0,21.0,1,3,2,2,4,L_up-R_up,-3.64,106.078,32.736,125.408
29.0,21.0,1,3,2,2,4,L_up-R_up,-4.139,104.003,29.923,125.608
30.0,21.0,1,3,2,2,4,L_up-R_up,-4.521,101.836,27.163,125.674
31.0,21.0,1,3,2,2,4,L_up-R_up,-4.788,99.576,24.47,125.608
32.0,21.0,1,3,2,2,4,L_up-R_up,-4.943,97.222,21.856,125.408
33.0,21.0,1,3,2,2,4,L_up-R_up,-4.988,94.771,19.332,125.076
34.0,21.0,1,3,2,2,4,L_up-R_up,-4.925,92.221,16.908,124.615
35.0,21.0,1,3,2,2,4,L_up-R_up,-4.753,89.567,14.595,124.024
36.0,21.0,1,3,2,2,4,L_up-R_up,-4.474,86.803,12.4,123.309
37.0,21.0,1,3,2,2,4,L_up-R_up,-4.087,83.923,10.33,122.47
38.0,21.0,1,3,2,2,4,L_up-R_up,-3.589,80.918,8.389,121.512
39.0,21.0,1,3,2,2,4,L_up-R_up,-2.979,77.777,6.582,120.439
40.0,21.0,1,3,2,2,4,L_up-R_up,-2.251,74.485,4.91,119.252
0.0,22.0,1,3,2,2,4,L_up-R_up,56.136,116.616,107.719,72.054
1.0,22.0,1,3,2,2,4,L_up-R_up,53.362,117.773,105.124,75.383
2.0,22.0,1,3,2,2,4,L_up-R_up,50.574,118.819,102.567,78.551
3.0,22.0,1,3,2,2,4,L_up-R_up,47.775,119.75,100.038,81.576
4.0,22.0,1,3,2,2,4,L_up-R_up,44.973,120.564,97.53,84.468
5.0,22.0,1,3,2,2,4,L_up-R_up,42.175,121.259,95.034,87.237
6.0,22.0,1,3,2,2,4,L_up-R_up,39.39,121.831,92.544,89.892
7.0,22.0,1,3,2,2,4,L_up-R_up,36.626,122.278,90.054,92.438
8.0,22.0,1,3,2,2,4,L_up-R_up,33.895,122.599,87.56,94.88
9.0,22.0,1,3,2,2,4,L_up-R_up,31.207,122.792,85.057,97.222
10.0,22.0,1,3,2,2,4,L_up-R_up,28.572,122.856,82.541,99.466
11.0,22.0,1,3,2,2,4,L_up-R_up,26.002,122.792,80.008,101.614
12.0,22.0,1,3,2,2,4,L_up-R_up,23.506,122.599,77.455,103.668
13.0,22.0,1,3,2,2,4,L_up-R_up,21.096,122.278,74.881,105.627
14.0,22.0,1,3,2,2,4,L_up-R_up,18.78,121.831,72.282,107.492
15.0,22.0,1,3,2,2,4,L_up-R_up,16.566,121.259,69.657,109.261
16.0,22.0,1,3,2,2,4,L_up-R_up,14.463,120.564,67.005,110.933
17.0,22.0,1,3,2,2,4,L_up-R_up,12.475,119.75,64.326,112.507
18.0,22.0,1,3,2,2,4,L_up-R_up,10.607,118.819,61.62,113.981
19.0,22.0,1,3,2,2,4,L_up-R_up,8.864,117.773,58.889,115.351
20.0,22.0,1,3,2,2,4,L_up-R_up,7.248,116.616,56.136,116.616
21.0,22.0,1,3,2,2,4,L_up-R_up,5.759,115.351,53.362,117.773
22.0,22.0,1,3,2,2,4,L_up-R_up,4.399,113.981,50.574,118.819
23.0,22.0,1,3,2,2,4,L_up-R_up,3.167,112.507,47.775,119.75
24.0,22.0,1,3,2,2,4,L_up-R_up,2.062,110.933,44.973,120.564
25.0,22.0,1,3,2,2,4,L_up-R_up,1.083,109.261,42.175,121.259
26.0,22.0,1,3,2,2,4,L_up-R_up,0.227,107.492,39.39,121.831
27.0,22.0,1,3,2,2,4,L_up-R_up,-0.508,105.627,36.626,122.278
28.0,22.0,1,3,2,2,4,L_up-R_up,-1.123,103.668,33.895,122.599
29.0,22.0,1,3,2,2,4,L_up-R_up,-1.622,101.614,31.207,122.792
30.0,22.0,1,3,2,2,4,L_up-R_up,-2.007,99.466,28.572,122.856
31.0,22.0,1,3,2,2,4,L_up-R_up,-2.279,97.222,26.002,122.792
32.0,22.0,1,3,2,2,4,L_up-R_up,-2.44,94.88,23.506,122.599
33.0,22.0,1,3,2,2,4,L_up-R_up,-2.492,92.438,21.096,122.278
34.0,22.0,1,3,2,2,4,L_up-R_up,-2.435,89.892,18.78,121.831
35.0,22.0,1,3,2,2,4,L_up-R_up,-2.271,87.237,16.566,121.259
36.0,22.0,1,3,2,2,4,L_up-R_up,-1.997,84.468,14.463,120.564
37.0,22.0,1,3,2,2,4,L_up-R_up,-1.614,81.576,12.475,119.75
38.0,22.0,1,3,2,2,4,L_up-R_up,-1.119,78.551,10.607,118.819
39.0,22.0,1,3,2,2,4,L_up-R_up,-0.507,75.383,8.864,117.773
40.0,22.0,1,3,2,2,4,L_up-R_up,0.227,72.054,7.248,116.616
0.0,23.0,1,3,2,2,4,L_up-R_up,56.538,113.921,107.788,69.472
1.0,23.0,1,3,2,2,4,L_up-R_up,53.845,115.052,105.158,72.849
2.0,23.0,1,3,2,2,4,L_up-R_up,51.143,116.073,102.573,76.053
3.0,23.0,1,3,2,2,4,L_up-R_up,48.437,116.98,100.022,79.103
4.0,23.0,1,3,2,2,4,L_up-R_up,45.734,117.773,97.497,82.013
5.0,23.0,1,3,2,2,4,L_up-R_up,43.04,118.449,94.989,84.794
6.0,23.0,1,3,2,2,4,L_up-R_up,40.364,119.004,92.492,87.454
7.0,23.0,1,3,2,2,4,L_up-R_up,37.712,119.439,90.0,90.0
8.0,23.0,1,3,2,2,4,L_up-R_up,35.095,119.75,87.508,92.438
9.0,23.0,1,3,2,2,4,L_up-R_up,32.521,119.937,85.012,94.771
10.0,23.0,1,3,2,2,4,L_up-R_up,30.0,120.0,82.507,97.003
11.0,23.0,1,3,2,2,4,L_up-R_up,27.542,119.937,79.991,99.137
12.0,23.0,1,3,2,2,4,L_up-R_up,25.155,119.75,77.461,101.172
13.0,23.0,1,3,2,2,4,L_up-R_up,22.849,119.439,74.914,103.111
14.0,23.0,1,3,2,2,4,L_up-R_up,20.632,119.004,72.348,104.953
15.0,23.0,1,3,2,2,4,L_up-R_up,18.511,118.449,69.762,106.698
16.0,23.0,1,3,2,2,4,L_up-R_up,16.493,117.773,67.156,108.345
17.0,23.0,1,3,2,2,4,L_up-R_up,14.582,116.98,64.529,109.893
18.0,23.0,1,3,2,2,4,L_up-R_up,12.785,116.073,61.883,111.34
19.0,23.0,1,3,2,2,4,L_up-R_up,11.103,115.052,59.218,112.683
20.0,23.0,1,3,2,2,4,L_up-R_up,9.541,113.921,56.538,113.921
21.0,23.0,1,3,2,2,4,L_up-R_up,8.099,112.683,53.845,115.052
22.0,23.0,1,3,2,2,4,L_up-R_up,6.777,111.34,51.143,116.073
23.0,23.0,1,3,2,2,4,L_up-R_up,5.578,109.893,48.437,116.98
24.0,23.0,1,3,2,2,4,L_up-R_up,4.499,108.345,45.734,117.773
25.0,23.0,1,3,2,2,4,L_up-R_up,3.539,106.698,43.04,118.449
26.0,23.0,1,3,2,2,4,L_up-R_up,2.699,104.953,40.364,119.004
27.0,23.0,1,3,2,2,4,L_up-R_up,1.975,103.111,37.712,119.439
28.0,23.0,1,3,2,2,4,L_up-R_up,1.367,101.172,35.095,119.75
29.0,23.0,1,3,2,2,4,L_up-R_up,0.872,99.137,32.521,119.937
30.0,23.0,1,3,2,2,4,L_up-R_up,0.489,97.003,30.0,120.0
31.0,23.0,1,3,2,2,4,L_up-R_up,0.217,94.771,27.542,119.937
32.0,23.0,1,3,2,2,4,L_up-R_up,0.054,92.438,25.155,119.75
33.0,23.0,1,3,2,2,4,L_up-R_up,0.0,90.0,22.849,119.439
34.0,23.0,1,3,2,2,4,L_up-R_up,0.054,87.454,20.632,119.004
35.0,23.0,1,3,2,2,4,L_up-R_up,0.217,84.794,18.511,118.449
36.0,23.0,1,3,2,2,4,L_up-R_up,0.49,82.013,16.493,117.773
37.0,23.0,1,3,2,2,4,L_up-R_up,0.874,79.103,14.582,116.98
38.0,23.0,1,3,2,2,4,L_up-R_up,1.374,76.053,12.785,116.073
39.0,23.0,1,3,2,2,4,L_up-R_up,1.994,72.849,11.103,115.052
40.0,23.0,1,3,2,2,4,L_up-R_up,2.74,69.472,9.541,113.921
0.0,24.0,1,3,2,2,4,L_up-R_up,57.037,111.165,107.976,66.729
1.0,24.0,1,3,2,2,4,L_up-R_up,54.42,112.273,105.307,70.165
2.0,24.0,1,3,2,2,4,L_up-R_up,51.799,113.271,102.691,73.415
3.0,24.0,1,3,2,2,4,L_up-R_up,49.181,114.159,100.117,76.499
4.0,24.0,1,3,2,2,4,L_up-R_up,46.57,114.932,97.574,79.434
5.0,24.0,1,3,2,2,4,L_up-R_up,43.973,115.591,95.053,82.232
6.0,24.0,1,3,2,2,4,L_up-R_up,41.396,116.133,92.549,84.903
7.0,24.0,1,3,2,2,4,L_up-R_up,38.847,116.556,90.054,87.454
8.0,24.0,1,3,2,2,4,L_up-R_up,36.334,116.859,87.565,89.892
9.0,24.0,1,3,2,2,4,L_up-R_up,33.865,117.041,85.075,92.221
10.0,24.0,1,3,2,2,4,L_up-R_up,31.449,117.102,82.583,94.445
11.0,24.0,1,3,2,2,4,L_up-R_up,29.093,117.041,80.084,96.567
12.0,24.0,1,3,2,2,4,L_up-R_up,26.807,116.859,77.576,98.589
13.0,24.0,1,3,2,2,4,L_up-R_up,24.597,116.556,75.056,100.511
14.0,24.0,1,3,2,2,4,L_up-R_up,22.471,116.133,72.523,102.334
15.0,24.0,1,3,2,2,4,L_up-R_up,20.436,115.591,69.976,104.058
16.0,24.0,1,3,2,2,4,L_up-R_up,18.498,114.932,67.415,105.683
17.0,24.0,1,3,2,2,4,L_up-R_up,16.661,114.159,64.839,107.208
18.0,24.0,1,3,2,2,4,L_up-R_up,14.929,113.271,62.25,108.631
19.0,24.0,1,3,2,2,4,L_up-R_up,13.308,112.273,59.648,109.951
20.0,24.0,1,3,2,2,4,L_up-R_up,11.798,111.165,57.037,111.165
21.0,24.0,1,3,2,2,4,L_up-R_up,10.401,109.951,54.42,112.273
22.0,24.0,1,3,2,2,4,L_up-R_up,9.119,108.631,51.799,113.271
23.0,24.0,1,3,2,2,4,L_up-R_up,7.953,107.208,49.181,114.159
24.0,24.0,1,3,2,2,4,L_up-R_up,6.902,105.683,46.57,114.932
25.0,24.0,1,3,2,2,4,L_up-R_up,5.965,104.058,43.973,115.591
26.0,24.0,1,3,2,2,4,L_up-R_up,5.143,102.334,41.396,116.133
27.0,24.0,1,3,2,2,4,L_up-R_up,4.433,100.511,38.847,116.556
28.0,24.0,1,3,2,2,4,L_up-R_up,3.836,98.589,36.334,116.859
29.0,24.0,1,3,2,2,4,L_up-R_up,3.349,96.567,33.865,117.041
30.0,24.0,1,3,2,2,4,L_up-R_up,2.972,94.445,31.449,117.102
31.0,24.0,1,3,2,2,4,L_up-R_up,2.704,92.221,29.093,117.041
32.0,24.0,1,3,2,2,4,L_up-R_up,2.544,89.892,26.807,116.859
33.0,24.0,1,3,2,2,4,L_up-R_up,2.492,87.454,24.597,116.556
34.0,24.0,1,3,2,2,4,L_up-R_up,2.549,84.903,22.471,116.133
35.0,24.0,1,3,2,2,4,L_up-R_up,2.715,82.232,20.436,115.591
36.0,24.0,1,3,2,2,4,L_up-R_up,2.992,79.434,18.498,114.932
37.0,24.0,1,3,2,2,4,L_up-R_up,3.384,76.499,16.661,114.159
38.0,24.0,1,3,2,2,4,L_up-R_up,3.894,73.415,14.929,113.271
39.0,24.0,1,3,2,2,4,L_up-R_up,4.528,70.165,13.308,112.273
40.0,24.0,1,3,2,2,4,L_up-R_up,5.295,66.729,11.798,111.165
0.0,25.0,1,3,2,2,4,L_up-R_up,57.629,108.345,108.291,63.807
1.0,25.0,1,3,2,2,4,L_up-R_up,55.082,109.433,105.578,67.317
2.0,25.0,1,3,2,2,4,L_up-R_up,52.539,110.412,102.927,70.624
3.0,25.0,1,3,2,2,4,L_up-R_up,50.002,111.281,100.326,73.753
4.0,25.0,1,3,2,2,4,L_up-R_up,47.476,112.039,97.762,76.722
5.0,25.0,1,3,2,2,4,L_up-R_up,44.968,112.683,95.228,79.544
6.0,25.0,1,3,2,2,4,L_up-R_up,42.484,113.212,92.715,82.232
7.0,25.0,1,3,2,2,4,L_up-R_up,40.03,113.625,90.217,84.794
8.0,25.0,1,3,2,2,4,L_up-R_up,37.613,113.921,87.729,87.237
9.0,25.0,1,3,2,2,4,L_up-R_up,35.241,114.099,85.247,89.567
10.0,25.0,1,3,2,2,4,L_up-R_up,32.921,114.159,82.766,91.787
11.0,25.0,1,3,2,2,4,L_up-R_up,30.66,114.099,80.284,93.902
12.0,25.0,1,3,2,2,4,L_up-R_up,28.465,113.921,77.797,95.913
13.0,25.0,1,3,2,2,4,L_up-R_up,26.344,113.625,75.304,97.823
14.0,25.0,1,3,2,2,4,L_up-R_up,24.304,113.212,72.804,99.631
15.0,25.0,1,3,2,2,4,L_up-R_up,22.349,112.683,70.295,101.338
16.0,25.0,1,3,2,2,4,L_up-R_up,20.485,112.039,67.777,102.945
17.0,25.0,1,3,2,2,4,L_up-R_up,18.717,111.281,65.25,104.45
18.0,25.0,1,3,2,2,4,L_up-R_up,17.049,110.412,62.715,105.852
19.0,25.0,1,3,2,2,4,L_up-R_up,15.485,109.433,60.174,107.151
20.0,25.0,1,3,2,2,4,L_up-R_up,14.026,108.345,57.629,108.345
21.0,25.0,1,3,2,2,4,L_up-R_up,12.675,107.151,55.082,109.433
22.0,25.0,1,3,2,2,4,L_up-R_up,11.433,105.852,52.539,110.412
23.0,25.0,1,3,2,2,4,L_up-R_up,10.301,104.45,50.002,111.281
24.0,25.0,1,3,2,2,4,L_up-R_up,9.279,102.945,47.476,112.039
25.0,25.0,1,3,2,2,4,L_up-R_up,8.367,101.338,44.968,112.683
26.0,25.0,1,3,2,2,4,L_up-R_up,7.565,99.631,42.484,113.212
27.0,25.0,1,3,2,2,4,L_up-R_up,6.873,97.823,40.03,113.625
28.0,25.0,1,3,2,2,4,L_up-R_up,6.289,95.913,37.613,113.921
29.0,25.0,1,3,2,2,4,L_up-R_up,5.814,93.902,35.241,114.099
30.0,25.0,1,3,2,2,4,L_up-R_up,5.446,91.787,32.921,114.159
31.0,25.0,1,3,2,2,4,L_up-R_up,5.186,89.567,30.66,114.099
32.0,25.0,1,3,2,2,4,L_up-R_up,5.034,87.237,28.465,113.921
33.0,25.0,1,3,2,2,4,L_up-R_up,4.989,84.794,26.344,113.625
34.0,25.0,1,3,2,2,4,L_up-R_up,5.053,82.232,24.304,113.212
35.0,25.0,1,3,2,2,4,L_up-R_up,5.228,79.544,22.349,112.683
36.0,25.0,1,3,2,2,4,L_up-R_up,5.516,76.722,20.485,112.039
37.0,25.0,1,3,2,2,4,L_up-R_up,5.921,73.753,18.717,111.281
38.0,25.0,1,3,2,2,4,L_up-R_up,6.448,70.624,17.049,110.412
39.0,25.0,1,3,2,2,4,L_up-R_up,7.105,67.317,15.485,109.433
40.0,25.0,1,3,2,2,4,L_up-R_up,7.902,63.807,14.026,108.345
0.0,26.0,1,3,2,2,4,L_up-R_up,58.308,105.459,108.743,60.686
1.0,26.0,1,3,2,2,4,L_up-R_up,55.829,106.529,105.978,64.289
2.0,26.0,1,3,2,2,4,L_up-R_up,53.357,107.492,103.287,67.669
3.0,26.0,1,3,2,2,4,L_up-R_up,50.896,108.345,100.654,70.854
4.0,26.0,1,3,2,2,4,L_up-R_up,48.45,109.089,98.067,73.866
5.0,26.0,1,3,2,2,4,L_up-R_up,46.025,109.72,95.516,76.722
6.0,26.0,1,3,2,2,4,L_up-R_up,43.627,110.239,92.992,79.434
7.0,26.0,1,3,2,2,4,L_up-R_up,41.26,110.643,90.49,82.013
8.0,26.0,1,3,2,2,4,L_up-R_up,38.932,110.933,88.003,84.468
9.0,26.0,1,3,2,2,4,L_up-R_up,36.649,111.107,85.526,86.803
10.0,26.0,1,3,2,2,4,L_up-R_up,34.417,111.165,83.056,89.025
11.0,26.0,1,3,2,2,4,L_up-R_up,32.244,111.107,80.59,91.137
12.0,26.0,1,3,2,2,4,L_up-R_up,30.135,110.933,78.124,93.143
13.0,26.0,1,3,2,2,4,L_up-R_up,28.096,110.643,75.657,95.043
14.0,26.0,1,3,2,2,4,L_up-R_up,26.134,110.239,73.188,96.84
15.0,26.0,1,3,2,2,4,L_up-R_up,24.254,109.72,70.715,98.534
16.0,26.0,1,3,2,2,4,L_up-R_up,22.461,109.089,68.238,100.125
17.0,26.0,1,3,2,2,4,L_up-R_up,20.759,108.345,65.758,101.614
18.0,26.0,1,3,2,2,4,L_up-R_up,19.151,107.492,63.275,103.0
19.0,26.0,1,3,2,2,4,L_up-R_up,17.642,106.529,60.791,104.282
20.0,26.0,1,3,2,2,4,L_up-R_up,16.233,105.459,58.308,105.459
21.0,26.0,1,3,2,2,4,L_up-R_up,14.927,104.282,55.829,106.529
22.0,26.0,1,3,2,2,4,L_up-R_up,13.725,103.0,53.357,107.492
23.0,26.0,1,3,2,2,4,L_up-R_up,12.628,101.614,50.896,108.345
24.0,26.0,1,3,2,2,4,L_up-R_up,11.637,100.125,48.45,109.089
25.0,26.0,1,3,2,2,4,L_up-R_up,10.751,98.534,46.025,109.72
26.0,26.0,1,3,2,2,4,L_up-R_up,9.973,96.84,43.627,110.239
27.0,26.0,1,3,2,2,4,L_up-R_up,9.3,95.043,41.26,110.643
28.0,26.0,1,3,2,2,4,L_up-R_up,8.734,93.143,38.932,110.933
29.0,26.0,1,3,2,2,4,L_up-R_up,8.273,91.137,36.649,111.107
30.0,26.0,1,3,2,2,4,L_up-R_up,7.919,89.025,34.417,111.165
31.0,26.0,1,3,2,2,4,L_up-R_up,7.671,86.803,32.244,111.107
32.0,26.0,1,3,2,2,4,L_up-R_up,7.53,84.468,30.135,110.933
33.0,26.0,1,3,2,2,4,L_up-R_up,7.497,82.013,28.096,110.643
34.0,26.0,1,3,2,2,4,L_up-R_up,7.574,79.434,26.134,110.239
